CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
f81f12a0-0ffd-4e83-9d2e-3e4e267ffb72,0.1568627450980392,Female,0.7714285714285715,Fiber optic,Yes,No,0.9272831883865544,0.9313019458225974,Yes,No,False,False,False,False,False,True,False,False,False,True
6fd2a43c-3169-48b7-9acf-a79a1adb9cd4,0.11764705882352944,Male,0.8428571428571429,Fiber optic,Yes,Yes,0.7738166367921397,0.8867779878075621,No,No,True,True,False,True,False,False,False,False,True,False
21fa53eb-b93d-4ee1-80da-6c8b640700f6,0.5294117647058824,Male,0.8714285714285714,Fiber optic,No,No,0.5645843014893006,0.7263911688527006,Yes,No,True,False,False,True,False,False,False,False,True,False
2c290401-d082-4a7f-bc61-97fbd785d054,0.2549019607843137,Female,0.41428571428571426,DSL,Yes,Yes,0.6016508442320034,0.3485737199723544,No,Yes,False,False,False,True,False,False,False,False,True,False
2ca8582b-d9e1-4166-9572-eb0b04885c57,0.5882352941176471,Male,0.3,Fiber optic,No,Yes,0.2944964482506805,0.9999999999999999,No,Yes,False,True,False,True,False,False,False,False,True,False
fa43c8ac-e46e-4ce6-9fdd-9ceec7f5987f,1.0,Female,0.39999999999999997,Fiber optic,Yes,No,0.13560822324016913,0.14214635873579848,No,No,True,False,False,True,False,False,False,False,True,False
1e71d1be-6a2f-4578-a714-f86518abd23c,0.3529411764705882,Male,0.5714285714285715,DSL,Yes,Yes,0.08426829538161945,0.18462517716242585,No,No,False,False,False,True,False,False,False,False,False,True
acd0c026-572a-426c-a92b-0fa30c3ba915,0.5030496196232563,Male,0.5857142857142857,Fiber optic,Yes,Yes,0.14114054305251283,0.22059585696168407,No,Yes,False,False,False,True,False,False,False,False,True,False
255908a5-b065-43fb-8653-587a8b6da619,0.2941176470588236,Female,0.9142857142857143,Fiber optic,Yes,No,0.9732014428290072,0.9999999999999999,No,No,True,False,False,False,False,True,False,False,True,False
161f2d36-92fd-4c24-90dd-01d75933fc8b,0.07843137254901966,Female,0.42857142857142855,Fiber optic,Yes,No,0.12166677731306291,0.14422844900019502,Yes,Yes,False,True,False,True,False,False,False,False,True,False
cfed3532-1e3c-4170-9830-7f5f60837b4f,0.6666666666666666,Male,0.41428571428571426,DSL,Yes,No,0.7405120715218307,0.41166137629379573,No,Yes,True,False,False,True,False,False,False,False,True,False
c926c42f-769a-4257-81fc-a3448f1908b8,0.21568627450980393,Female,0.24285714285714283,Fiber optic,Yes,Yes,0.14401734935493155,0.07694608767849184,Yes,No,True,False,False,False,True,False,False,False,True,False
91e78edd-d674-40cc-8e71-d3f16d44d380,0.47058823529411764,Female,0.22857142857142856,Fiber optic,Yes,Yes,1.0000000000000002,0.2845606902000702,Yes,Yes,False,False,False,False,False,True,False,False,False,True
ffcf0bc3-84bb-49f0-9ed0-d8b6b0e537db,1.0,Male,0.5285714285714286,Fiber optic,Yes,Yes,0.3453937905242426,0.31341756159597356,Yes,Yes,True,True,False,True,False,False,False,False,True,False
a31afba2-f4f7-4680-9a43-d9d2a562721d,0.3921568627450981,Male,0.1857142857142857,Fiber optic,Yes,Yes,0.3957379008165704,0.10325978863570712,No,No,True,True,False,True,False,False,False,True,False,False
9b9a4403-ee96-4180-85d0-3b4341b0dcfd,0.6862745098039217,Male,0.7857142857142857,DSL,No,No,0.387328774701808,0.5092609639885137,Yes,Yes,False,False,False,False,False,True,False,False,True,False
c57a6cf4-4234-4949-af3f-d1503473073a,0.43137254901960786,Female,0.3,Fiber optic,No,Yes,0.8431919272389301,0.324035258013718,No,No,False,True,False,True,False,False,False,False,False,True
d2125509-7862-4a97-999e-46aa915e6da2,0.2941176470588236,Female,0.9428571428571428,Fiber optic,Yes,Yes,0.18130518489012815,0.4152905752963203,No,No,False,False,False,True,False,False,True,False,False,False
c5cb23b6-a513-4011-b950-2ab6007ce07e,0.7450980392156864,Female,0.7857142857142857,DSL,Yes,Yes,0.8592356546947266,0.891996065877593,Yes,No,True,True,False,True,False,False,False,False,False,True
a77d1c0e-3d8a-47d0-8214-1a021f8c06fd,0.8627450980392156,Female,0.2571428571428571,Fiber optic,No,No,0.6668215716214123,0.22548459205007812,No,Yes,True,True,False,False,False,True,True,False,False,False
0be5f1df-39b7-4c64-a099-14e6c5e9c303,0.8039215686274509,Male,0.8,Fiber optic,Yes,No,0.18351811281506564,0.3519073135669708,No,Yes,False,True,False,False,False,True,True,False,False,False
10d1751c-1e72-4a7a-a223-495cd89ef9db,0.7450980392156864,Female,0.6142857142857143,Fiber optic,No,No,0.012126845028657407,0.15186438652077894,No,No,True,True,False,False,False,True,False,False,False,True
04adc7c7-8a64-43f3-9167-3d1c8916bca3,0.2549019607843137,Male,0.4857142857142857,DSL,Yes,Yes,0.7972736727964771,0.5124403286746563,Yes,Yes,False,False,False,True,False,False,False,False,False,True
7cefca99-52d2-434c-837c-d95a47633969,0.5882352941176471,Female,0.0,Fiber optic,No,No,0.18207970966385628,0.0,No,No,False,False,False,True,False,False,False,True,False,False
fa4bbef0-992f-4636-a1a9-d1b9730ef64c,0.07843137254901966,Male,0.7285714285714286,Unknown,Yes,No,0.9235212109141606,0.8771804513573267,No,No,False,True,False,True,False,False,True,False,False,False
fb913044-0c59-4bf0-85aa-400cb848a89e,0.6666666666666666,Male,0.9857142857142858,Fiber optic,No,Yes,1.0000000000000002,0.337755204663368,Yes,Yes,True,True,False,False,False,True,False,True,False,False
046d2df9-935d-4e14-8878-e8dc4d149826,0.43137254901960786,Male,0.5142857142857143,Unknown,Yes,Yes,0.6217884883489346,0.4497029004995409,Yes,No,True,True,False,False,False,True,False,False,True,False
abb8007e-205c-4f94-9132-fc8f62881cb0,0.5490196078431373,Female,0.9142857142857143,Unknown,Yes,Yes,0.7056584567040651,0.8987082364984639,Yes,No,False,True,False,True,False,False,False,False,False,True
9303e270-8d02-47da-9cbf-608bca368f16,0.823529411764706,Male,0.7142857142857143,DSL,Yes,Yes,0.6674854499988936,0.6679721501148523,No,Yes,False,False,False,False,True,False,False,True,False,False
3b26fe31-091d-42ee-b01a-7b31574929b0,0.1960784313725491,Male,0.0,Fiber optic,Yes,No,0.28940671402332435,0.0,Yes,Yes,False,False,False,True,False,False,False,False,True,False
01cff423-5c30-45b7-9d15-136491eebd50,0.33333333333333337,Female,0.2857142857142857,Fiber optic,No,Yes,0.9084733010245858,0.3271326885922338,Yes,No,False,False,False,True,False,False,False,True,False,False
53a95dab-952f-433f-b403-38cbf011c545,0.9019607843137255,Male,0.7428571428571429,Unknown,Yes,Yes,0.7915200601916397,0.7930132376600003,No,Yes,False,False,False,False,True,False,False,False,True,False
570b0145-34d8-4af2-9a38-a25cd4d82738,0.21568627450980393,Female,0.21428571428571427,DSL,No,No,0.504282015534754,0.15095186547897554,Yes,Yes,True,False,False,True,False,False,False,True,False,False
1890ed68-5026-4744-aa93-3371c1e1ddcb,0.1568627450980392,Female,0.8571428571428572,Unknown,Yes,No,0.607293810440594,0.7527948366731924,No,Yes,True,False,False,True,False,False,False,False,False,True
44495d9b-cfa0-4773-8bde-427cd17c4b58,0.17647058823529416,Male,0.7571428571428571,Fiber optic,No,No,0.5664652902254974,0.6290197114184336,Yes,Yes,True,False,False,True,False,False,False,False,True,False
22aa33aa-90f7-445c-a0e9-ce471611c6a9,0.8431372549019608,Male,0.5571428571428572,Fiber optic,Yes,Yes,0.9872535351523601,0.7017418548660987,No,No,False,False,False,False,False,True,False,True,False,False
8fadd863-1fca-4929-9f98-088d64486287,0.3137254901960784,Female,0.35714285714285715,DSL,No,Yes,0.9315983978401825,0.4217955008214295,Yes,No,False,False,False,False,False,True,False,False,True,False
3363512b-1149-45a3-9599-2587e9f09981,0.7254901960784313,Male,0.9142857142857143,DSL,No,Yes,0.20033636504459051,0.4188330205378283,No,No,False,True,False,False,False,True,False,False,True,False
cf9e581a-b6d5-49a4-a1ac-2524798a99cc,0.11764705882352944,Female,0.9,Fiber optic,Yes,Yes,0.23054283121998725,0.4397487096984599,No,No,False,False,False,False,True,False,False,False,True,False
6d22e6e3-fc63-42d2-9d4b-5ab4633b99e0,0.8823529411764707,Female,0.6,DSL,No,Yes,1.0000000000000002,0.7810540710487596,No,No,False,False,False,True,False,False,True,False,False,False
ea3837c6-3da4-4823-9d33-934692a1000d,0.23529411764705888,Female,0.22857142857142856,Unknown,No,Yes,0.2015534754033061,0.08448563213127963,No,Yes,False,False,False,True,False,False,False,True,False,False
c3caeb47-ba11-43b4-b106-142471d2cea5,0.7647058823529412,Male,0.8285714285714286,DSL,Yes,Yes,0.9947774900971476,0.9999999999999999,Yes,Yes,False,True,False,False,False,True,False,False,True,False
eb84dfda-a78b-4ce3-9791-dc3dad742dd2,0.8039215686274509,Female,0.3142857142857143,Fiber optic,Yes,Yes,0.6587443846953907,0.27870159822919505,Yes,No,True,False,False,True,False,False,False,False,False,True
33f618ca-d937-4711-9299-173e289666d4,0.1568627450980392,Male,0.0857142857142857,Fiber optic,Yes,Yes,0.0,0.0,Yes,Yes,True,False,False,False,True,False,False,False,True,False
5c7dddf9-246d-45c1-b45c-eebb6178d370,0.9607843137254902,Male,0.6142857142857143,Fiber optic,No,No,0.3112040540839585,0.3433588550045834,No,No,False,True,False,False,True,False,True,False,False,False
e427b5c8-d864-4151-b376-b99694f1e814,0.5098039215686275,Male,0.7428571428571429,Fiber optic,Yes,No,0.4666622408108169,0.5405501537951396,No,Yes,False,False,False,False,False,True,False,False,True,False
04be6d8a-b54f-4fd8-b091-2969616ae7d9,0.019607843137254943,Male,1.0,Fiber optic,Yes,Yes,0.8615592290159111,0.9999999999999999,Yes,No,True,False,False,True,False,False,False,False,True,False
e8c723c7-5962-4520-9dc3-538b8ea46ac4,0.07843137254901966,Female,0.4714285714285714,DSL,Yes,Yes,0.30334815995043046,0.25626450514851434,No,No,False,True,False,True,False,False,False,False,True,False
f2d2c113-6cf3-49de-9759-7e7d25fc1bf0,0.5490196078431373,Male,0.6428571428571429,DSL,Yes,Yes,0.2834318086259931,0.3416012880684339,No,Yes,False,False,False,False,True,False,False,False,False,True
100de5f1-4c68-4515-a6af-136cecf6b9fb,0.7058823529411765,Female,0.9571428571428572,Fiber optic,No,Yes,0.9580428865431854,0.9999999999999999,Yes,Yes,False,True,False,False,False,True,False,True,False,False
cfe18aef-d375-4645-9039-06a52672a543,0.7254901960784313,Female,0.21428571428571427,Fiber optic,No,Yes,0.027174754918232347,0.0355645436736105,No,Yes,False,False,False,False,True,False,False,False,False,True
f7bbd359-ef7f-4359-8fc0-ebbd972dce16,0.3529411764705882,Male,1.0,Fiber optic,Yes,No,0.5499789771847132,0.8228115480180459,Yes,Yes,False,False,False,True,False,False,False,False,True,False
4f56613a-73b0-4f8f-bb37-668ef11e6d76,0.13725490196078433,Female,0.2571428571428571,Fiber optic,Yes,No,0.4976432317599417,0.18088030647854594,No,Yes,True,False,False,True,False,False,False,False,False,True
ec49e9fa-de19-4176-b50d-61a52e546547,0.9215686274509803,Female,0.014285714285714285,Fiber optic,No,No,0.0031644869326606373,0.0,Yes,No,True,False,False,False,True,False,True,False,False,False
f6567018-2534-4149-937f-7cb7e7ebedb7,0.8627450980392156,Male,0.12857142857142856,Fiber optic,Yes,No,0.03691163778795731,0.01066942736412834,Yes,Yes,False,False,False,False,True,False,False,False,True,False
d067386a-a271-4675-8ef5-e2b527a13233,0.0,Female,0.7000000000000001,DSL,Yes,No,0.3624333355462613,0.43076648233098996,Yes,Yes,False,False,False,False,True,False,False,False,True,False
f15fb6a1-6894-465c-a738-ff03bbd31666,0.4117647058823529,Female,0.15714285714285714,Fiber optic,Yes,Yes,0.08825156564650694,0.028219391907544904,No,Yes,False,True,False,True,False,False,False,False,True,False
c9da65c4-c6ee-45b3-871f-06494b85a4d9,1.0,Female,0.9857142857142858,Unknown,Yes,No,0.46876452233950744,0.7291817481653989,No,No,False,False,False,False,False,True,True,False,False,False
798ee00f-70d0-44eb-ab14-5d33e4cafef5,0.3137254901960784,Female,0.3,Unknown,Yes,Yes,0.6134900086304189,0.25429326691208337,Yes,Yes,True,True,False,True,False,False,False,False,False,True
c27b7b4e-ae37-4618-8ceb-7c2318b99367,0.11764705882352944,Male,0.44285714285714284,Fiber optic,No,No,0.7047732855340902,0.42465516183271496,No,No,False,True,False,False,True,False,False,False,False,True
48eec20b-e7d5-41d8-9997-daaa0cce096b,0.47058823529411764,Female,0.0,Fiber optic,Yes,Yes,0.5444466573723694,0.0,No,No,False,False,True,True,False,False,False,False,True,False
6eafac1e-de14-4269-b575-600b242f98f5,0.8627450980392156,Female,0.7571428571428571,Unknown,No,Yes,0.3598884684325832,0.4692482015463375,No,Yes,True,False,False,True,False,False,False,False,True,False
d4e9626a-c725-4731-b4f2-e92d05b3921f,0.05882352941176472,Female,0.8142857142857143,Fiber optic,Yes,No,0.0833831242116444,0.27084074355042015,Yes,Yes,True,False,False,False,False,True,False,True,False,False
2b27aa29-334c-46c0-aa37-4cc88f6f805a,0.6862745098039217,Female,0.9857142857142858,DSL,Yes,Yes,0.21361393259421546,0.46774125658645793,Yes,No,False,True,False,True,False,False,False,False,True,False
b55b9f72-6ab0-48e1-9abf-d3a3b853b94c,0.09803921568627455,Male,0.24285714285714283,DSL,No,Yes,0.4038150877425923,0.14446782511855544,No,Yes,True,True,False,True,False,False,False,True,False,False
44b6901d-da8c-494d-8c5e-3b40b540b909,0.5882352941176471,Female,0.07142857142857142,Fiber optic,Yes,Yes,0.9622474496005666,0.0739755746392409,Yes,Yes,True,False,True,True,False,False,False,False,False,True
076f19ad-3843-4f5b-90b7-e0df0ab7640c,0.3529411764705882,Male,0.6285714285714286,Unknown,Yes,Yes,0.16393370067936885,0.2562130955123564,Yes,No,False,True,False,False,True,False,False,False,True,False
33054227-6575-4487-8f89-f5933ba1a2b2,0.8431372549019608,Female,0.3142857142857143,Fiber optic,Yes,No,0.39706565757153295,0.19070276008697223,Yes,Yes,True,True,False,True,False,False,False,False,False,True
1fca5be5-4d71-4e76-967b-ffbddbd70b4d,0.7450980392156864,Male,0.3142857142857143,DSL,Yes,No,0.750027661599062,0.31124389791717066,Yes,Yes,False,False,False,True,False,False,False,True,False,False
88c694b7-7203-488c-9acd-f3fe7f575df6,0.5098039215686275,Male,0.35714285714285715,DSL,No,Yes,0.7200424882161589,0.34230656401447557,Yes,No,True,False,False,False,False,True,False,False,False,True
dd379ace-517f-44b4-86ed-2e4df5c41b22,0.17647058823529416,Male,0.0857142857142857,Fiber optic,Yes,Yes,1.0000000000000002,0.09814774294025205,No,Yes,False,True,True,True,False,False,False,True,False,False
8c22acca-fdf8-40f4-bf98-dba00a747861,0.4901960784313726,Male,0.6142857142857143,Unknown,No,No,0.15098807231848466,0.23918686663729885,Yes,No,True,True,False,True,False,False,False,False,True,False
f1cab094-4a84-4e7f-8963-57e6cbb31b19,0.3529411764705882,Male,0.3714285714285714,Fiber optic,Yes,Yes,0.0,0.05930776282292883,Yes,Yes,False,False,False,True,False,False,False,False,False,True
cadacac9-8b2e-4997-8f77-936e2877038b,0.7450980392156864,Female,0.35714285714285715,Fiber optic,Yes,Yes,0.2963774369868773,0.18124660013617128,No,No,False,False,False,False,False,True,False,True,False,False
48a7eaf3-bea1-4580-b75f-4fe7d72c2738,0.03921568627450983,Female,0.49999999999999994,DSL,No,Yes,0.1054017570647724,0.1659618726859639,No,No,True,True,False,True,False,False,False,True,False,False
6b224869-a0a2-41c6-b08b-d094fda8eacf,0.8627450980392156,Female,0.7714285714285715,Unknown,No,No,0.5466595852973068,0.6256025771650605,No,Yes,False,False,False,False,True,False,False,False,False,True
1921b572-ff61-4819-add0-c71df5388234,0.23529411764705888,Male,0.9,Fiber optic,Yes,Yes,0.9342539113501074,0.9999999999999999,No,No,True,True,False,True,False,False,True,False,False,False
2cf7df3d-ca28-4245-823f-8ecf98dcf58c,0.9607843137254902,Female,0.8,DSL,Yes,Yes,0.7012326008541903,0.7805062371134516,Yes,No,False,False,False,False,False,True,False,False,True,False
fd408b99-f1a7-4e02-b133-85f8ed25efaf,0.5294117647058824,Male,0.9714285714285714,Fiber optic,Yes,Yes,0.09002190798645687,0.3386950370743804,Yes,Yes,False,True,False,False,True,False,False,False,True,False
07cc72ae-7bbe-46d6-9063-741e217a2a9e,0.5030496196232563,Male,0.8571428571428572,DSL,Yes,Yes,0.06822456792582265,0.2748796130910782,No,No,False,False,False,True,False,False,False,False,True,False
02f880ea-69e2-4dfe-8e06-4cde69cd66eb,0.5294117647058824,Female,0.014285714285714285,DSL,No,Yes,0.9481953572772137,0.0010622516071134222,No,Yes,False,False,True,True,False,False,False,False,True,False
1fb300bd-996a-4602-83d1-359b8733f8ff,0.13725490196078433,Female,0.7714285714285715,DSL,No,Yes,0.4792759299829606,0.5746492015280228,No,No,True,False,False,False,False,True,False,False,True,False
9704e1d2-0957-4d2c-ba50-d0dae213f154,0.7843137254901961,Male,0.5285714285714286,DSL,Yes,Yes,0.9618048640155792,0.6521829656098451,Yes,No,True,False,False,True,False,False,False,False,True,False
92c3c827-ff6a-49ed-a8ef-7eba5236ebbb,0.7450980392156864,Male,0.39999999999999997,Fiber optic,No,Yes,0.75434287105269,0.40125413807407284,Yes,Yes,True,False,False,False,False,True,False,True,False,False
a9070f3b-19b7-4318-9d62-d87c50b13f75,0.0,Female,0.35714285714285715,Fiber optic,Yes,Yes,1.0000000000000002,0.46588408348025234,Yes,Yes,False,False,False,True,False,False,True,False,False,False
a3549d3c-34bf-4987-a812-2e7e2b9eab87,0.03921568627450983,Female,0.4857142857142857,Fiber optic,Yes,No,0.9037155059859703,0.5686872902848318,No,Yes,False,True,False,False,True,False,False,False,False,True
45d36f6d-0247-41c6-aeb7-b8f64da1b9a1,0.23529411764705888,Female,0.9428571428571428,Fiber optic,Yes,No,0.39806147513775486,0.6265568685362424,Yes,No,True,True,False,True,False,False,False,True,False,False
6f791df0-267c-4b3c-84c8-87df9f37005d,0.5294117647058824,Female,0.39999999999999997,DSL,No,Yes,0.7786850782270023,0.41073760939408277,Yes,Yes,True,False,False,False,True,False,False,False,True,False
92d82411-5ba2-4f9a-a039-b9037c15e79f,0.9411764705882354,Male,0.4714285714285714,DSL,No,Yes,0.4611299209984732,0.33079562516848704,Yes,No,True,False,False,True,False,False,False,False,False,True
d75f0dfa-67fb-48bf-b517-a7443df534e5,0.47058823529411764,Female,0.5714285714285715,Fiber optic,Yes,Yes,0.19768085153466558,0.249786890992614,Yes,Yes,True,False,False,True,False,False,True,False,False,False
001f1a05-8cd2-4630-a024-7a514230187b,0.6274509803921569,Female,0.5714285714285715,Fiber optic,Yes,No,0.20642191683816863,0.25626450514851434,Yes,No,True,False,False,True,False,False,False,False,True,False
0ad107eb-09c2-44cc-ab0a-1a9246a37a16,0.5030496196232563,Female,0.3142857142857143,DSL,No,No,1.0000000000000002,0.18709926590252668,Yes,No,False,False,False,True,False,False,True,False,False,False
1af2f96a-f3af-432b-a37b-c0e827871de3,0.09803921568627455,Male,1.0,Unknown,Yes,Yes,0.06313483369846645,0.31804282229905817,No,No,False,False,False,True,False,False,False,False,True,False
0ed253a2-b34b-42b6-8084-de4629876c77,0.8431372549019608,Male,0.028571428571428574,Fiber optic,Yes,No,0.13649339441014408,0.0,Yes,No,False,False,False,True,False,False,False,False,True,False
7bc4309e-5dd6-4422-ae7b-20e5521a8004,0.8627450980392156,Male,0.8142857142857143,Unknown,No,No,0.49365996149505414,0.6163408099009817,No,Yes,False,True,False,False,False,True,False,False,True,False
06504a24-b46a-4810-b968-9e004dee001c,0.607843137254902,Male,0.44285714285714284,Fiber optic,No,No,0.9952200756821352,0.5576101202439258,Yes,Yes,False,True,False,True,False,False,False,True,False,False
871702df-53be-40b2-9870-5dfaa929c3ee,0.8627450980392156,Female,0.42857142857142855,DSL,Yes,Yes,0.5789683330013942,0.3542898288926653,Yes,No,False,False,False,False,True,False,True,False,False,False
6cb92e42-f252-4fa9-a98c-5ae5843e0cb2,0.9019607843137255,Male,0.6,Fiber optic,Yes,Yes,0.39175463055168297,0.3849621030653959,No,Yes,False,True,False,True,False,False,True,False,False,False
fb3c75cc-c539-4359-9713-ad450ae989b8,0.3921568627450981,Female,0.0857142857142857,DSL,Yes,Yes,0.20830290557436548,0.015244884982184952,Yes,No,True,True,False,True,False,False,False,False,False,True
b1774611-7d22-4bdf-b82f-fa7e7ffa2645,0.2941176470588236,Female,0.0,Fiber optic,Yes,No,0.15652039213082836,0.0,No,No,True,True,False,True,False,False,False,False,True,False
f4c8582a-0c37-44a6-b90e-66d2fc93da1e,0.3921568627450981,Female,0.8571428571428572,DSL,No,No,0.6682599747726217,0.8046334219828246,No,No,False,False,False,False,False,True,True,False,False,False
4f7d138b-ed2c-4128-8574-944bd1537e48,0.1960784313725491,Female,0.1857142857142857,Unknown,Yes,Yes,0.8783774812454359,0.2031760230597923,No,Yes,False,False,False,False,False,True,False,False,False,True
75d8efd8-f39c-4c55-85ce-309eb102ec71,0.7058823529411765,Male,0.7285714285714286,DSL,No,Yes,0.381132576511983,0.46430645027065565,Yes,Yes,False,True,False,True,False,False,False,False,True,False
3de6285e-d301-463a-ba44-f87f84da544d,0.6862745098039217,Male,0.07142857142857142,Unknown,Yes,Yes,0.5490938060147381,0.039918297235735985,Yes,No,False,False,True,False,True,False,True,False,False,False
6a8bcfa3-019d-48c2-a31d-aa95d20da81f,0.6666666666666666,Male,0.12857142857142856,Unknown,Yes,Yes,0.7217021841598621,0.11051336698736641,No,Yes,True,True,True,True,False,False,False,False,True,False
e04c51a4-7f4d-4d14-83e9-3562d807f1a5,0.3529411764705882,Female,1.0,Fiber optic,Yes,Yes,0.004270950895129355,0.2591370185688392,Yes,No,False,False,False,True,False,False,False,False,True,False
bb91e28b-42a3-40d5-a26a-4d4759cd64e1,0.37254901960784315,Female,0.41428571428571426,Fiber optic,No,Yes,0.32802230631348345,0.22877962841757601,Yes,Yes,False,False,False,True,False,False,False,False,True,False
c0317b27-bc7f-4e83-b0e3-105ca86ea32f,0.33333333333333337,Female,0.2857142857142857,Fiber optic,Yes,Yes,0.7472615016928901,0.27905825258004074,No,Yes,False,False,False,True,False,False,True,False,False,False
0eabea9c-0883-489d-98a6-e259050ef5d4,0.9019607843137255,Female,0.8428571428571429,Unknown,Yes,No,0.6972493305893026,0.821364045449974,Yes,Yes,False,False,False,True,False,False,True,False,False,False
e64e16ce-cf16-4616-ac3f-9b3bc96733f5,0.7843137254901961,Female,0.8857142857142858,Fiber optic,Yes,Yes,0.0,0.2220867364102643,Yes,No,False,True,False,False,True,False,False,False,False,True
5e2bf89c-a208-4abe-b356-9b1a1fbb8f7d,0.9411764705882354,Male,0.5857142857142857,Fiber optic,Yes,Yes,0.20288123215826864,0.26088976585159895,No,No,True,False,False,True,False,False,False,False,True,False
4480fef0-946e-4f48-b5af-dc13a75fa49e,0.2549019607843137,Female,0.7142857142857143,Fiber optic,Yes,Yes,0.6921595963619465,0.6849983789899098,No,No,True,True,False,False,True,False,True,False,False,False
7f82f968-4a2f-47fb-b3f5-2facfa072252,0.27450980392156865,Male,0.9,Unknown,Yes,No,0.24005842129721838,0.4506909294444514,No,No,False,True,False,True,False,False,True,False,False,False
57f67dc8-1ced-4193-bf4e-d850dc319ca9,0.5882352941176471,Female,0.7857142857142857,Fiber optic,Yes,Yes,0.8408683529177456,0.8779274976327468,Yes,No,False,False,False,True,False,False,False,False,False,True
e764db57-c9c2-4e80-b1f0-3a92943c954d,0.0,Female,0.5714285714285715,Fiber optic,Yes,No,0.0,0.11611701732858179,No,No,True,False,False,False,True,False,False,True,False,False
b45ff4d5-4e92-40f2-b23e-e591386f0407,0.03921568627450983,Male,0.44285714285714284,Fiber optic,Yes,Yes,0.15032419394100338,0.16649685421223248,Yes,Yes,False,False,False,False,False,True,False,True,False,False
358ba9ee-89e5-4c70-b124-16664e45b6b2,0.2941176470588236,Male,0.19999999999999998,Unknown,Yes,No,0.251012414525659,0.0781172634522149,Yes,No,False,False,False,False,False,True,False,False,False,True
56db7e5c-e2ba-4a85-8613-f55cf766cd13,0.43137254901960786,Female,0.8714285714285714,Fiber optic,Yes,No,0.9635752063555292,0.9999999999999999,No,Yes,True,False,False,True,False,False,False,True,False,False
3e5ad047-81fe-4259-aeea-581558003adf,0.1960784313725491,Female,0.3714285714285714,DSL,Yes,Yes,0.8208413551970613,0.39529062027975187,Yes,No,True,False,False,False,True,False,False,False,False,True
736f6542-b54a-4248-b5cd-af01fd4f5914,0.21568627450980393,Female,0.3857142857142857,Fiber optic,Yes,No,0.9179888911018168,0.45276177385093835,Yes,No,True,True,False,False,True,False,False,False,False,True
0628b68c-72f6-4e81-8e05-e4d6cc07ab3c,0.17647058823529416,Female,0.9,Unknown,No,Yes,0.4271614773506827,0.6224440976436071,No,Yes,True,False,False,True,False,False,False,False,True,False
570e5a09-a525-41a9-b6b3-b9c95642316b,0.607843137254902,Male,0.8285714285714286,Fiber optic,Yes,Yes,0.8499413574099892,0.933282823365808,No,Yes,True,False,False,True,False,False,False,False,False,True
735f8a80-ff9d-4501-930e-fc0ee07a4855,0.2941176470588236,Female,0.8142857142857143,Unknown,Yes,Yes,0.8841310938502733,0.9445592057468261,No,No,True,True,False,True,False,False,False,True,False,False
71598e06-e576-453d-a6f5-61ba27158dd8,0.13725490196078433,Male,0.014285714285714285,DSL,Yes,Yes,0.38234968687069865,0.0,No,Yes,True,False,False,True,False,False,True,False,False,False
b032176b-2365-4931-b7de-553e1dac3893,0.7254901960784313,Female,0.49999999999999994,Fiber optic,No,No,1.0000000000000002,0.6548096767072898,No,No,False,True,False,True,False,False,True,False,False,False
e103e0b8-7315-43df-a907-441bd53faf5a,0.21568627450980393,Male,1.0,Fiber optic,No,No,0.8815862267365953,0.9999999999999999,Yes,Yes,False,False,False,False,False,True,False,False,True,False
851a59da-84da-4ee1-9277-8a94ddc76495,0.4509803921568628,Male,0.17142857142857143,Unknown,Yes,Yes,1.0000000000000002,0.21272214987386967,No,No,False,False,False,True,False,False,False,False,True,False
c724c4e6-a113-41af-bc69-d1c7f98e8cb5,0.5294117647058824,Female,0.19999999999999998,DSL,Yes,Yes,0.8985151253623671,0.22297033953172887,Yes,Yes,False,True,False,False,True,False,False,False,True,False
015a1039-f7c3-425d-9a59-eb73a71bd664,0.13725490196078433,Male,0.8428571428571429,Unknown,Yes,Yes,0.7986014295514396,0.9027695977549411,Yes,No,False,True,False,False,True,False,False,False,True,False
df9e7060-3c24-4f50-8125-8459a8a2c07b,0.5294117647058824,Female,0.3,Fiber optic,No,No,0.9840447896612008,0.37154097492591387,No,Yes,False,False,False,True,False,False,False,False,False,True
9a2cb8c5-ef2e-46df-b750-5d14d596e43e,0.6862745098039217,Male,0.8857142857142858,DSL,No,Yes,0.4042576733275797,0.5950138436510866,Yes,Yes,False,False,False,True,False,False,False,False,True,False
07f2e86b-9dac-4ca5-8199-1e3fd682c580,0.5030496196232563,Female,0.34285714285714286,Fiber optic,Yes,No,0.8064573236849677,0.3624768134508171,Yes,Yes,True,False,False,True,False,False,False,False,False,True
6e147163-e038-4c90-a58f-2d233eca8579,0.13725490196078433,Male,0.6714285714285715,DSL,No,Yes,0.17533027949279695,0.28452855917747144,Yes,Yes,False,False,False,False,True,False,False,False,False,True
66caa735-43b4-4138-ad19-8eb276faa71b,0.5030496196232563,Female,0.6,Fiber optic,No,Yes,0.7505808935802962,0.6076734665549791,Yes,Yes,False,True,False,False,False,True,False,False,True,False
