Age,Tenure,MonthlyCharges,TotalCharges,OnlineSecurity,TechSupport,Churn,TotalServiceUsage,ContractLength
0.7058823529411765,0.5428571428571429,0.6648299364889687,0.5021230573182098,1,0,0,2,1
0.1568627450980392,0.8571428571428572,0.10739339219721616,0.31136920890530567,1,1,0,1,1
0.4509803921568628,0.5857142857142857,0.008696806745004337,0.14441480893126757,0,0,0,2,12
0.6666666666666666,0.24285714285714283,0.7804554205669523,0.24039499308701048,0,1,0,4,1
0.9411764705882354,0.3142857142857143,0.4567040651485981,0.21223536488149916,0,0,0,3,1
0.6666666666666666,0.7571428571428571,0.6026466617982253,0.6590043817075517,0,1,0,1,12
0.9215686274509803,0.41428571428571426,0.4104538715174047,0.26635203969338006,0,0,0,2,24
0.6862745098039217,0.8142857142857143,0.014118480161101177,0.2126964450557907,1,1,0,2,1
0.33333333333333337,0.9571428571428572,0.7581048485250836,0.9938417682087307,0,1,0,2,1
0.9411764705882354,0.9428571428571428,0.8475071366925582,0.9999999999999999,0,0,0,2,1
0.7450980392156864,1.0,0.0,0.23687985921471136,0,0,0,3,1
0.607843137254902,0.24285714285714283,0.3554626125827082,0.13156239989178273,1,1,0,4,1
0.4509803921568628,0.0857142857142857,0.5563964681670319,0.049832324258568615,0,0,1,2,1
0.43137254901960786,0.5571428571428572,0.6093960919692845,0.48547276140755724,0,1,0,2,24
0.607843137254902,0.9857142857142858,0.5795215649826284,0.8409896740532674,0,0,0,1,1
0.7058823529411765,0.9142857142857143,0.7064329814777934,0.8969779809315233,0,0,0,2,1
0.21568627450980393,0.9571428571428572,1.0000000000000002,0.9999999999999999,0,1,0,3,1
0.9411764705882354,0.6857142857142857,0.3719489256234925,0.42964189654003504,0,0,0,4,1
0.23529411764705888,0.7285714285714286,0.5556219433933036,0.6006801494863694,0,1,0,4,12
0.43137254901960786,0.39999999999999997,0.7132930580450996,0.38502475855946333,1,1,0,2,1
0.47058823529411764,0.2857142857142857,0.5952333532496847,0.23012591826446208,0,0,0,1,1
0.6666666666666666,0.11428571428571427,0.36774436256611126,0.049502981276931805,0,0,0,2,1
0.7843137254901961,0.6571428571428571,0.6303082608599437,0.5872718737559269,1,0,0,2,1
0.5686274509803921,0.5857142857142857,0.6590763238841313,0.5368759713609769,0,1,0,4,1
0.3137254901960784,0.7142857142857143,0.587045519927416,0.6053680656835215,1,0,0,1,1
0.9411764705882354,0.7857142857142857,0.16669986058554076,0.33046306908459033,1,0,0,1,1
0.37254901960784315,0.7142857142857143,0.4996348668923853,0.542211327663493,0,0,0,2,1
0.9215686274509803,0.9857142857142858,0.9183208302905574,0.9999999999999999,0,1,0,2,1
0.47058823529411764,0.2714285714285714,0.9008386996835513,0.3084147613773541,0,0,0,3,12
0.4117647058823529,0.3714285714285714,0.7704972449047336,0.37671567611543644,0,0,0,2,12
0.23529411764705888,0.5285714285714286,0.7111907765164089,0.5088978834331483,1,0,0,2,12
0.3529411764705882,0.9142857142857143,0.10938502732965988,0.33594944119332043,1,1,0,2,24
0.9411764705882354,0.7571428571428571,0.4481842926375889,0.5376631814146453,0,0,0,3,1
0.6862745098039217,0.32857142857142857,0.0625816017172321,0.08424304291065934,0,0,0,3,24
0.21568627450980393,0.6571428571428571,0.844077098408905,0.7317618692800754,1,0,0,2,1
0.7843137254901961,1.0,1.0000000000000002,0.5276784661420956,0,0,0,1,1
0.3529411764705882,0.8857142857142858,0.7883113147004803,0.9419662322231099,0,1,0,3,1
0.5030496196232563,0.8,0.8410896457102393,0.8935608466781502,0,1,0,4,1
0.1568627450980392,0.7714285714285715,0.9272831883865544,0.9313019458225974,0,0,0,2,24
0.11764705882352944,0.8428571428571429,0.7738166367921397,0.8867779878075621,1,1,0,2,1
0.5294117647058824,0.8714285714285714,0.5645843014893006,0.7263911688527006,1,0,0,1,1
0.2549019607843137,0.41428571428571426,0.6016508442320034,0.3485737199723544,0,0,0,3,1
0.5882352941176471,0.3,0.2944964482506805,0.9999999999999999,0,1,0,2,1
1.0,0.39999999999999997,0.13560822324016913,0.14214635873579848,1,0,0,1,1
0.3529411764705882,0.5714285714285715,0.08426829538161945,0.18462517716242585,0,0,0,2,1
0.5030496196232563,0.5857142857142857,0.14114054305251283,0.22059585696168407,0,0,0,3,1
0.2941176470588236,0.9142857142857143,0.9732014428290072,0.9999999999999999,1,0,0,1,24
0.07843137254901966,0.42857142857142855,0.12166677731306291,0.14422844900019502,0,1,0,3,1
0.6666666666666666,0.41428571428571426,0.7405120715218307,0.41166137629379573,1,0,0,2,1
0.21568627450980393,0.24285714285714283,0.14401734935493155,0.07694608767849184,1,0,0,3,12
0.47058823529411764,0.22857142857142856,1.0000000000000002,0.2845606902000702,0,0,0,4,24
1.0,0.5285714285714286,0.3453937905242426,0.31341756159597356,1,1,0,4,1
0.3921568627450981,0.1857142857142857,0.3957379008165704,0.10325978863570712,1,1,0,2,1
0.6862745098039217,0.7857142857142857,0.387328774701808,0.5092609639885137,0,0,0,2,24
0.43137254901960786,0.3,0.8431919272389301,0.324035258013718,0,1,0,1,1
0.2941176470588236,0.9428571428571428,0.18130518489012815,0.4152905752963203,0,0,0,2,1
0.7450980392156864,0.7857142857142857,0.8592356546947266,0.891996065877593,1,1,0,3,1
0.8627450980392156,0.2571428571428571,0.6668215716214123,0.22548459205007812,1,1,0,1,24
0.8039215686274509,0.8,0.18351811281506564,0.3519073135669708,0,1,0,2,24
0.7450980392156864,0.6142857142857143,0.012126845028657407,0.15186438652077894,1,1,0,0,24
0.2549019607843137,0.4857142857142857,0.7972736727964771,0.5124403286746563,0,0,0,4,1
0.5882352941176471,0.0,0.18207970966385628,0.0,0,0,0,0,1
0.07843137254901966,0.7285714285714286,0.9235212109141606,0.8771804513573267,0,1,0,1,1
0.6666666666666666,0.9857142857142858,1.0000000000000002,0.337755204663368,1,1,0,3,24
0.43137254901960786,0.5142857142857143,0.6217884883489346,0.4497029004995409,1,1,0,3,24
0.5490196078431373,0.9142857142857143,0.7056584567040651,0.8987082364984639,0,1,0,3,1
0.823529411764706,0.7142857142857143,0.6674854499988936,0.6679721501148523,0,0,0,3,12
0.1960784313725491,0.0,0.28940671402332435,0.0,0,0,0,3,1
0.33333333333333337,0.2857142857142857,0.9084733010245858,0.3271326885922338,0,0,0,2,1
0.9019607843137255,0.7428571428571429,0.7915200601916397,0.7930132376600003,0,0,0,3,12
0.21568627450980393,0.21428571428571427,0.504282015534754,0.15095186547897554,1,0,0,2,1
0.1568627450980392,0.8571428571428572,0.607293810440594,0.7527948366731924,1,0,0,2,1
0.17647058823529416,0.7571428571428571,0.5664652902254974,0.6290197114184336,1,0,0,2,1
0.8431372549019608,0.5571428571428572,0.9872535351523601,0.7017418548660987,0,0,0,2,24
0.3137254901960784,0.35714285714285715,0.9315983978401825,0.4217955008214295,0,0,0,2,24
0.7254901960784313,0.9142857142857143,0.20033636504459051,0.4188330205378283,0,1,0,1,24
0.11764705882352944,0.9,0.23054283121998725,0.4397487096984599,0,0,0,2,12
0.8823529411764707,0.6,1.0000000000000002,0.7810540710487596,0,0,0,1,1
0.23529411764705888,0.22857142857142856,0.2015534754033061,0.08448563213127963,0,0,0,2,1
0.7647058823529412,0.8285714285714286,0.9947774900971476,0.9999999999999999,0,1,0,4,24
0.8039215686274509,0.3142857142857143,0.6587443846953907,0.27870159822919505,1,0,0,3,1
0.1568627450980392,0.0857142857142857,0.0,0.0,1,0,0,4,12
0.9607843137254902,0.6142857142857143,0.3112040540839585,0.3433588550045834,0,1,0,0,12
0.5098039215686275,0.7428571428571429,0.4666622408108169,0.5405501537951396,0,0,0,2,24
0.019607843137254943,1.0,0.8615592290159111,0.9999999999999999,1,0,0,3,1
0.07843137254901966,0.4714285714285714,0.30334815995043046,0.25626450514851434,0,1,0,2,1
0.5490196078431373,0.6428571428571429,0.2834318086259931,0.3416012880684339,0,0,0,3,12
0.7058823529411765,0.9571428571428572,0.9580428865431854,0.9999999999999999,0,1,0,3,24
0.7254901960784313,0.21428571428571427,0.027174754918232347,0.0355645436736105,0,0,0,2,12
0.3529411764705882,1.0,0.5499789771847132,0.8228115480180459,0,0,0,3,1
0.13725490196078433,0.2571428571428571,0.4976432317599417,0.18088030647854594,1,0,0,2,1
0.9215686274509803,0.014285714285714285,0.0031644869326606373,0.0,1,0,0,1,12
0.8627450980392156,0.12857142857142856,0.03691163778795731,0.01066942736412834,0,0,0,3,12
0.0,0.7000000000000001,0.3624333355462613,0.43076648233098996,0,0,0,3,12
0.4117647058823529,0.15714285714285714,0.08825156564650694,0.028219391907544904,0,1,0,3,1
1.0,0.9857142857142858,0.46876452233950744,0.7291817481653989,0,0,0,1,24
0.3137254901960784,0.3,0.6134900086304189,0.25429326691208337,1,1,0,4,1
0.11764705882352944,0.44285714285714284,0.7047732855340902,0.42465516183271496,0,1,0,0,12
0.47058823529411764,0.0,0.5444466573723694,0.0,0,0,1,2,1
0.8627450980392156,0.7571428571428571,0.3598884684325832,0.4692482015463375,1,0,0,2,1
0.05882352941176472,0.8142857142857143,0.0833831242116444,0.27084074355042015,1,0,0,3,24
0.6862745098039217,0.9857142857142858,0.21361393259421546,0.46774125658645793,0,1,0,3,1
0.09803921568627455,0.24285714285714283,0.4038150877425923,0.14446782511855544,1,1,0,2,1
0.5882352941176471,0.07142857142857142,0.9622474496005666,0.0739755746392409,1,0,1,4,1
0.3529411764705882,0.6285714285714286,0.16393370067936885,0.2562130955123564,0,1,0,3,12
0.8431372549019608,0.3142857142857143,0.39706565757153295,0.19070276008697223,1,1,0,3,1
0.7450980392156864,0.3142857142857143,0.750027661599062,0.31124389791717066,0,0,0,3,1
0.5098039215686275,0.35714285714285715,0.7200424882161589,0.34230656401447557,1,0,0,2,24
0.17647058823529416,0.0857142857142857,1.0000000000000002,0.09814774294025205,0,1,1,3,1
0.4901960784313726,0.6142857142857143,0.15098807231848466,0.23918686663729885,1,1,0,1,1
0.3529411764705882,0.3714285714285714,0.0,0.05930776282292883,0,0,0,4,1
0.7450980392156864,0.35714285714285715,0.2963774369868773,0.18124660013617128,0,0,0,2,24
0.03921568627450983,0.49999999999999994,0.1054017570647724,0.1659618726859639,1,1,0,1,1
0.8627450980392156,0.7714285714285715,0.5466595852973068,0.6256025771650605,0,0,0,1,12
0.23529411764705888,0.9,0.9342539113501074,0.9999999999999999,1,1,0,2,1
0.9607843137254902,0.8,0.7012326008541903,0.7805062371134516,0,0,0,3,24
0.5294117647058824,0.9714285714285714,0.09002190798645687,0.3386950370743804,0,1,0,4,12
0.5030496196232563,0.8571428571428572,0.06822456792582265,0.2748796130910782,0,0,0,2,1
0.5294117647058824,0.014285714285714285,0.9481953572772137,0.0010622516071134222,0,0,1,2,1
0.13725490196078433,0.7714285714285715,0.4792759299829606,0.5746492015280228,1,0,0,1,24
0.7843137254901961,0.5285714285714286,0.9618048640155792,0.6521829656098451,1,0,0,3,1
0.7450980392156864,0.39999999999999997,0.75434287105269,0.40125413807407284,1,0,0,3,24
0.0,0.35714285714285715,1.0000000000000002,0.46588408348025234,0,0,0,4,1
0.03921568627450983,0.4857142857142857,0.9037155059859703,0.5686872902848318,0,1,0,2,12
0.23529411764705888,0.9428571428571428,0.39806147513775486,0.6265568685362424,1,1,0,2,1
0.5294117647058824,0.39999999999999997,0.7786850782270023,0.41073760939408277,1,0,0,3,12
0.9411764705882354,0.4714285714285714,0.4611299209984732,0.33079562516848704,1,0,0,2,1
0.47058823529411764,0.5714285714285715,0.19768085153466558,0.249786890992614,1,0,0,4,1
0.6274509803921569,0.5714285714285715,0.20642191683816863,0.25626450514851434,1,0,0,2,1
0.5030496196232563,0.3142857142857143,1.0000000000000002,0.18709926590252668,0,0,0,1,1
0.09803921568627455,1.0,0.06313483369846645,0.31804282229905817,0,0,0,2,1
0.8431372549019608,0.028571428571428574,0.13649339441014408,0.0,0,0,0,2,1
0.8627450980392156,0.8142857142857143,0.49365996149505414,0.6163408099009817,0,1,0,1,24
0.607843137254902,0.44285714285714284,0.9952200756821352,0.5576101202439258,0,1,0,2,1
0.8627450980392156,0.42857142857142855,0.5789683330013942,0.3542898288926653,0,0,0,3,12
0.9019607843137255,0.6,0.39175463055168297,0.3849621030653959,0,1,0,3,1
0.3921568627450981,0.0857142857142857,0.20830290557436548,0.015244884982184952,1,1,0,3,1
0.2941176470588236,0.0,0.15652039213082836,0.0,1,1,0,1,1
0.3921568627450981,0.8571428571428572,0.6682599747726217,0.8046334219828246,0,0,0,0,24
0.1960784313725491,0.1857142857142857,0.8783774812454359,0.2031760230597923,0,0,0,3,24
0.7058823529411765,0.7285714285714286,0.381132576511983,0.46430645027065565,0,1,0,3,1
0.6862745098039217,0.07142857142857142,0.5490938060147381,0.039918297235735985,0,0,1,3,12
0.6666666666666666,0.12857142857142856,0.7217021841598621,0.11051336698736641,1,1,1,3,1
0.3529411764705882,1.0,0.004270950895129355,0.2591370185688392,0,0,0,3,1
0.37254901960784315,0.41428571428571426,0.32802230631348345,0.22877962841757601,0,0,0,3,1
0.33333333333333337,0.2857142857142857,0.7472615016928901,0.27905825258004074,0,0,0,3,1
0.9019607843137255,0.8428571428571429,0.6972493305893026,0.821364045449974,0,0,0,3,1
0.7843137254901961,0.8857142857142858,0.0,0.2220867364102643,0,1,0,3,12
0.9411764705882354,0.5857142857142857,0.20288123215826864,0.26088976585159895,1,0,0,2,1
0.2549019607843137,0.7142857142857143,0.6921595963619465,0.6849983789899098,1,1,0,2,12
0.27450980392156865,0.9,0.24005842129721838,0.4506909294444514,0,1,0,1,1
0.5882352941176471,0.7857142857142857,0.8408683529177456,0.8779274976327468,0,0,0,3,1
0.0,0.5714285714285715,0.0,0.11611701732858179,1,0,0,1,12
0.03921568627450983,0.44285714285714284,0.15032419394100338,0.16649685421223248,0,0,0,4,24
0.2941176470588236,0.19999999999999998,0.251012414525659,0.0781172634522149,0,0,0,2,24
0.43137254901960786,0.8714285714285714,0.9635752063555292,0.9999999999999999,1,0,0,2,1
0.1960784313725491,0.3714285714285714,0.8208413551970613,0.39529062027975187,1,0,0,3,12
0.21568627450980393,0.3857142857142857,0.9179888911018168,0.45276177385093835,1,1,0,2,12
0.17647058823529416,0.9,0.4271614773506827,0.6224440976436071,1,0,0,2,1
0.607843137254902,0.8285714285714286,0.8499413574099892,0.933282823365808,1,0,0,3,1
0.2941176470588236,0.8142857142857143,0.8841310938502733,0.9445592057468261,1,1,0,2,1
0.13725490196078433,0.014285714285714285,0.38234968687069865,0.0,1,0,0,3,1
0.7254901960784313,0.49999999999999994,1.0000000000000002,0.6548096767072898,0,1,0,0,1
0.21568627450980393,1.0,0.8815862267365953,0.9999999999999999,0,0,0,2,24
0.4509803921568628,0.17142857142857143,1.0000000000000002,0.21272214987386967,0,0,0,2,1
0.5294117647058824,0.19999999999999998,0.8985151253623671,0.22297033953172887,0,1,0,4,12
0.13725490196078433,0.8428571428571429,0.7986014295514396,0.9027695977549411,0,1,0,3,12
0.5294117647058824,0.3,0.9840447896612008,0.37154097492591387,0,0,0,1,1
0.6862745098039217,0.8857142857142858,0.4042576733275797,0.5950138436510866,0,0,0,3,1
0.5030496196232563,0.34285714285714286,0.8064573236849677,0.3624768134508171,1,0,0,3,1
0.13725490196078433,0.6714285714285715,0.17533027949279695,0.28452855917747144,0,0,0,3,12
0.5030496196232563,0.6,0.7505808935802962,0.6076734665549791,0,1,0,3,24
0.5294117647058824,0.5285714285714286,0.8087808980061522,0.5665473641797576,1,1,0,1,1
0.5294117647058824,0.5714285714285715,0.7325455309920557,0.5664092007825832,1,0,0,3,24
0.7058823529411765,0.6285714285714286,0.8800371771891391,0.7226093474928322,0,0,0,2,1
0.7843137254901961,0.5571428571428572,0.39706565757153295,0.3573840463689213,1,1,0,3,12
0.6862745098039217,0.22857142857142856,0.5425656686361726,0.16745757178793397,1,0,0,1,1
0.5098039215686275,0.8,0.0,0.15825846001792268,0,1,0,2,1
0.3137254901960784,0.014285714285714285,0.10141848679988497,0.0,0,0,0,1,1
0.1568627450980392,0.8714285714285714,0.6525481865055656,0.8051410921398842,0,1,0,1,1
0.6274509803921569,0.11428571428571427,0.5619287879793755,0.07480294847115773,0,1,1,3,1
0.37254901960784315,0.9571428571428572,0.15806944167828452,0.4014903010901734,0,1,0,3,12
0.23529411764705888,0.22857142857142856,0.20918807674434048,0.08965230056515255,1,1,0,1,1
0.5294117647058824,0.7000000000000001,1.0000000000000002,0.4013874818178575,0,1,0,1,12
0.9215686274509803,0.5571428571428572,0.7324348845958089,0.5544869848473309,0,0,0,2,1
0.5490196078431373,0.8142857142857143,0.614375179800394,0.71817687292534,0,0,0,3,12
0.23529411764705888,0.2857142857142857,0.016773993671026166,0.0572401315187017,1,1,0,2,12
0.8823529411764707,0.24285714285714283,1.0000000000000002,0.2418682004731614,0,0,0,3,12
0.5030496196232563,0.7714285714285715,0.23043218482374034,0.3727507079267553,0,0,0,1,1
0.09803921568627455,0.39999999999999997,0.6830865918697029,0.3744375866131877,0,1,0,4,1
0.33333333333333337,0.32857142857142857,0.07630175485184454,0.08756539064736621,0,0,0,2,24
0.9803921568627451,0.22857142857142856,1.0000000000000002,0.28827182331022144,1,1,0,3,1
0.07843137254901966,0.24285714285714283,0.028613158069441702,0.04728754726875061,0,1,0,1,1
0.9019607843137255,0.5857142857142857,0.7604284228462681,0.5998720542680118,0,0,0,3,1
0.47058823529411764,0.6285714285714286,0.538693044767532,0.49993332812810753,0,1,0,3,12
0.019607843137254943,0.22857142857142856,0.03480935625926668,0.04752210373372121,0,0,0,3,12
0.17647058823529416,0.1857142857142857,0.0,0.017233795281045232,1,1,0,2,12
0.5686274509803921,0.6857142857142857,0.34107858107061456,0.40791811216104573,1,0,0,3,1
0.9607843137254902,0.39999999999999997,0.827369492575627,0.43083717058070714,0,0,0,2,1
0.8627450980392156,0.04285714285714286,0.0,0.0,0,1,0,2,24
0.07843137254901966,0.2714285714285714,0.7191573170461838,0.2528586167530509,1,0,0,2,1
0.6274509803921569,0.6571428571428571,0.6649405828852155,0.6101154242724812,1,0,0,1,1
0.0,0.11428571428571427,0.23353028391865277,0.03229681867532148,0,0,0,2,1
0.33333333333333337,0.3714285714285714,0.025515058974529214,0.08576284027957845,0,0,0,4,1
0.607843137254902,0.19999999999999998,0.9525105667308418,0.23358964250060324,0,1,0,2,1
0.9019607843137255,0.2571428571428571,0.27203522981256506,0.1166503923037204,0,0,0,1,1
0.9411764705882354,0.7285714285714286,0.06302418730221959,0.2266750464373604,0,1,0,1,1
0.1960784313725491,0.35714285714285715,0.6938192923056496,0.3306012324817648,1,1,0,3,1
0.3921568627450981,0.35714285714285715,0.1795348425501782,0.13866014278383823,0,1,0,2,24
0.4901960784313726,0.35714285714285715,0.46599836243333564,0.24641795327313906,1,0,0,3,1
0.47058823529411764,0.6428571428571429,0.0,0.15172461657247457,0,0,0,3,1
0.4117647058823529,0.6857142857142857,1.0000000000000002,0.9034539885362936,0,1,0,3,12
0.5030496196232563,0.7428571428571429,0.4350173714842109,0.5171668020989268,0,1,0,3,24
0.9411764705882354,0.028571428571428574,1.0000000000000002,0.023377246801918987,0,1,1,2,1
0.23529411764705888,0.9285714285714286,0.3665272522073956,0.5831333980452128,0,1,0,2,24
0.6274509803921569,0.5857142857142857,0.3247029144260772,0.3346401020224229,0,1,0,2,1
0.6470588235294118,0.2571428571428571,0.9517360419571135,0.30247534184998215,1,1,0,2,1
0.7843137254901961,0.22857142857142856,0.3043439775166524,0.11022740088623786,0,1,0,3,1
0.6666666666666666,0.45714285714285713,0.4177565336696985,0.2989393228129939,1,0,0,3,1
0.0,0.6857142857142857,0.026178937352010434,0.18587989359490553,0,0,0,2,12
0.3921568627450981,0.7857142857142857,0.9969904180220852,0.9999999999999999,1,0,0,3,1
0.9215686274509803,0.8857142857142858,0.03403483148553854,0.2524714379307364,1,0,0,4,1
0.09803921568627455,0.028571428571428574,0.7930691097390961,0.013786136556203421,0,1,1,1,12
0.5294117647058824,0.6857142857142857,0.5357055920688663,0.545082234532688,1,0,0,3,1
0.3137254901960784,0.7714285714285715,0.00770098917878248,0.19746152069061135,1,1,0,2,24
0.5030496196232563,0.35714285714285715,0.0,0.05005242176336979,0,0,0,2,24
0.5882352941176471,0.7285714285714286,0.9749717851689572,0.913151131156585,0,0,0,2,1
0.5030496196232563,0.0857142857142857,0.7609816548275024,0.06886192239265587,1,0,1,1,24
0.7254901960784313,0.6428571428571429,0.6992409657217464,0.6221067219063207,0,0,0,3,1
0.03921568627450983,0.6428571428571429,0.4250591958219921,0.43778711076880855,0,0,0,3,1
0.43137254901960786,0.21428571428571427,0.20376640332824364,0.07655087610052766,0,1,0,2,1
0.7058823529411765,0.32857142857142857,0.6920489499656997,0.30470844792059265,0,0,0,2,12
0.7058823529411765,0.8571428571428572,0.6128261302529376,0.7587969116946317,1,0,0,2,12
0.17647058823529416,0.7571428571428571,0.7433888778242492,0.7688298235010798,1,1,0,2,1
0.17647058823529416,0.8714285714285714,0.34450861935426763,0.5290038708242925,1,0,0,1,1
0.3529411764705882,0.0,1.0000000000000002,0.0,1,0,1,2,1
0.3137254901960784,0.6857142857142857,0.0138971873686074,0.17770415489466326,1,1,0,0,24
0.3921568627450981,0.34285714285714286,0.027949279691960427,0.07719510310363184,1,0,0,3,24
0.2549019607843137,0.12857142857142856,0.9542809090707915,0.1423375383202608,0,0,1,2,12
0.1568627450980392,0.21428571428571427,0.6564208103742062,0.1808562082115969,0,1,0,3,12
0.8823529411764707,0.8142857142857143,0.3008032928367524,0.45434583326505484,0,0,0,2,1
0.0,0.39999999999999997,0.7828896412843835,0.4117433104014224,1,0,0,2,1
0.9803921568627451,0.07142857142857142,0.4407709840890483,0.025272977135243006,1,0,0,2,1
0.8627450980392156,0.21428571428571427,0.0,0.024852060739199877,0,0,0,1,12
0.23529411764705888,0.2714285714285714,0.6601827878465998,0.23936519381272173,1,1,0,2,1
0.05882352941176472,1.0,0.20874549115935298,0.4696305607152622,0,1,0,2,1
0.0,0.6,0.06733939675584771,0.18281138093672855,0,1,0,2,24
0.9411764705882354,0.35714285714285715,0.1890504326274094,0.13982971200643135,0,1,0,4,24
0.7647058823529412,1.0,0.4666622408108169,0.7382169917201568,1,0,0,1,1
0.607843137254902,0.45714285714285713,0.0,0.09440447880750208,1,0,0,2,12
0.6470588235294118,0.35714285714285715,0.9169930735355949,0.4183253503807686,0,0,0,2,24
0.5294117647058824,0.6285714285714286,0.5592732744694504,0.5114651521387854,1,1,0,3,1
0.5882352941176471,0.8857142857142858,0.2639580428865432,0.4633634047573834,1,1,0,2,1
0.13725490196078433,0.9428571428571428,0.6999048440992277,0.9218040155424181,0,0,0,4,1
0.7450980392156864,0.7285714285714286,0.8295824205005644,0.8013399921664566,1,0,0,3,1
0.4901960784313726,0.9571428571428572,0.6190223284427627,0.8539593613252374,0,0,0,3,24
0.6470588235294118,0.35714285714285715,0.16382305428312205,0.13418429133583762,1,0,0,3,1
0.03921568627450983,0.014285714285714285,0.061807076943504013,0.0,1,0,0,2,1
0.9607843137254902,0.1857142857142857,0.8912124632100733,0.2035519560241972,1,0,0,3,1
0.21568627450980393,0.41428571428571426,0.19945119387461552,0.17535698369382732,1,0,0,4,1
0.0,0.6857142857142857,0.0,0.1373331315505114,1,0,0,3,1
0.8431372549019608,0.15714285714285714,0.6511097833543562,0.13065469850336908,1,1,0,2,12
0.07843137254901966,0.6142857142857143,0.10894244174467238,0.2119204808600318,1,0,0,3,1
0.5686274509803921,0.45714285714285713,1.0000000000000002,0.5983394044900533,1,1,0,1,12
0.5686274509803921,0.17142857142857143,0.9020558100422671,0.18876204632201002,0,1,0,3,12
0.3137254901960784,0.35714285714285715,0.6129367766491847,0.3037123862200326,0,1,0,1,1
0.9215686274509803,0.2857142857142857,0.862444400185886,0.3151397844072645,1,1,0,2,12
0.9019607843137255,0.3857142857142857,0.4603553962247449,0.9999999999999999,1,0,0,4,12
0.43137254901960786,0.6714285714285715,0.8122109362898051,0.7260232686439454,0,0,0,2,1
0.27450980392156865,0.5571428571428572,0.6550930536192436,0.5085685404515115,0,0,0,4,1
0.7058823529411765,0.9285714285714286,0.0,0.20510709751797487,0,1,0,3,12
0.3921568627450981,0.3142857142857143,0.9895771094735446,0.38906041499786165,1,1,0,1,24
0.2549019607843137,0.6714285714285715,0.8923189271725422,0.7836759624928147,0,0,0,1,1
0.019607843137254943,0.014285714285714285,0.9946668437009007,0.0030848994797023493,0,1,1,4,1
0.1960784313725491,0.2714285714285714,0.7490318440328401,0.2649463074546864,0,0,0,3,1
0.9803921568627451,0.8285714285714286,0.3957379008165704,0.5424185727592548,1,0,0,3,1
0.7450980392156864,0.6428571428571429,0.1688021421142314,0.2649254222899972,0,0,0,4,1
0.7254901960784313,0.028571428571428574,0.13892761512757534,0.0,1,0,0,0,1
0.6470588235294118,0.7714285714285715,0.10009073004492247,0.267699936091396,1,0,0,1,1
0.7254901960784313,0.15714285714285714,0.18385005200380627,0.04479257336396062,0,1,0,3,1
0.9607843137254902,0.5571428571428572,0.5489831596184913,0.4474023192814731,1,0,0,2,1
0.6470588235294118,0.9285714285714286,0.6962535130230809,0.9043295589021086,0,0,0,3,1
0.33333333333333337,0.21428571428571427,0.2873044324946336,0.09566722799563146,0,1,0,2,1
0.5686274509803921,0.4714285714285714,0.5468808780898007,0.37219644778692756,0,1,0,4,1
0.27450980392156865,0.6142857142857143,0.3174002522737835,0.34672297307066857,1,0,0,3,24
0.5098039215686275,0.07142857142857142,0.7104162517426809,0.05200759448850142,1,0,1,1,24
0.9803921568627451,0.9,1.0000000000000002,0.9999999999999999,1,1,0,3,1
0.6470588235294118,0.3,0.7021177720241654,0.2791193015229783,0,0,0,3,1
1.0,0.24285714285714283,0.005045475668857491,0.6907932089155875,0,0,0,2,1
0.7254901960784313,0.15714285714285714,0.4677687047732855,0.09362369495835335,1,0,0,3,1
0.6274509803921569,0.7285714285714286,0.792183938569121,0.776030385665451,0,0,0,2,1
0.4509803921568628,0.7142857142857143,0.5396888623337539,0.5747632666582483,0,0,0,2,1
0.27450980392156865,1.0,0.9921219765872227,0.9999999999999999,1,0,0,4,12
0.5686274509803921,0.6714285714285715,0.00039832702648878726,0.15963848743853737,0,0,0,3,1
0.8039215686274509,0.2571428571428571,0.26196640775409946,0.1152109224912981,0,1,0,3,1
0.5030496196232563,0.07142857142857142,0.18396069840005314,0.003947617436477771,0,0,0,3,12
0.3137254901960784,0.3714285714285714,0.7890858394742084,0.3833202078106017,0,0,0,2,12
0.07843137254901966,0.7428571428571429,0.5193299254243289,0.5797660668768677,1,0,0,1,1
0.5490196078431373,0.6714285714285715,0.09278806789262872,0.22539141208454186,0,1,0,2,1
0.05882352941176472,0.0857142857142857,0.2557702095642746,0.018242709390644797,0,1,0,2,1
0.17647058823529416,0.8285714285714286,0.5181128150656134,0.6540545976762201,1,0,0,2,1
0.5030496196232563,0.9714285714285714,1.0000000000000002,0.9999999999999999,0,0,0,2,1
0.17647058823529416,0.14285714285714285,0.34284892341056455,0.06636052228334613,1,1,0,2,1
0.3137254901960784,0.19999999999999998,0.1132576511983005,0.04997209420687302,0,1,0,4,1
0.37254901960784315,0.9,0.4897873376264135,0.6853903774656142,0,0,0,2,12
0.5030496196232563,0.028571428571428574,0.28298922304100566,0.0,0,0,0,3,12
0.07843137254901966,0.9714285714285714,0.5660227046405097,0.8155210189903983,0,0,0,3,1
0.6470588235294118,0.3142857142857143,0.45615083316736377,0.2104504865761407,1,0,0,3,1
0.5030496196232563,0.7428571428571429,0.7026710040053996,0.7240022273224864,1,1,0,2,1
0.019607843137254943,0.5142857142857143,0.9514041027683731,0.6279545680192863,0,0,0,3,1
0.23529411764705888,0.11428571428571427,0.1616101263581845,0.022349054078760207,0,0,0,2,1
